932,"bath, toilet, hairdryer, bath, shower, wardrobe, sun terrace, outdoor pool, terrace, garden, electric kettle, pets are not allowed, evening entertainment, water sports, entertainment staff, golf course course, horse riding, cycling, library, table tennis court, children's playground, massage, spa, game room, golf course course(within 3 km), fitness centre, tennis court court, sofa, seating area, ipod dock, flat-screen television, satellite channels, telephone, special diet menus(on request), snack bar, breakfast in the room, bar, restaurant, free wi-fi, free! free public parking is possible on site(reservation is not needed), concierge, luggage storage, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, children television networks, baby safety gates, kids play zone, indoor games, books, dvds, music for children, board games/puzzles, babysitting, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax conference facilities, lounge, airport shuttle(surcharge), air conditioning, wake up call, heating, car rental, safety deposit box, lift, bridal suite, vip room facilities, beauty salon, disabled friendly facilities, non smoking room, room service"
933,"bar, restaurant, coffee shop, internet, air conditioning, free wifi, doctor on call, kids pool, massage, sauna, travel desk, parking, 24/7 front desk, 24/7 room service, ELDC, room service, conference facilities, audio visual equipment, conference facilities, meeting room, concierge"
934,"terrace, pets are not allowed, water park, cycling, billiards, golf course course(within 3 km), special diet menus(on request), restaurant, breakfast in the room, free! wifi is available in public areas and is free of charge, free! free public parking is possible at a location nearby(reservation is not needed), atm/banking, luggage storage, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, fax/photocopying/fax conference facilities, grocery deliveries, airport shuttle(surcharge), air conditioning, heating, car rental, packed lunches, bridal suite, beauty salon, non smoking room, newspapers, room service"
935,"bath, toilet, free toiletries, shower, wardrobe, pets are not allowed, game room, desk, flat-screen television, satellite channels, telephone, restaurant, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), concierge, luggage storage, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, shoe shine, ironing facilities, ELDC, fax/photocopying/fax business centre, adult only, lounge, airport shuttle(surcharge), vending machine, vending machine, designated smoking area, air conditioning, tile/marble floor, car rental, soundproof rooms, lift, disabled friendly facilities, non smoking room, newspapers, room service"
936,"bath, toilet, shower, pets are not allowed, seating area, desk, satellite channels, television, no internet access available, free! free private parking is possible on site(reservation is not needed), luggage storage, wake up call, tour desk, car rental, ironing facilities, ELDC, 24/7 front desk, conference facilities, room service, fan"
937,"slippers, bath, toilet, free toiletries, bathrobe, hairdryer, shower, wardrobe, sun terrace, outdoor pool, garden, electric kettle, clothes rack, pets are not allowed, evening entertainment, entertainment staff, billiards, fitness centre, sofa, seating area, desk, flat-screen television, cable channels, cd player, telephone, kid meals, restaurant, bar, restaurant, minibar, free wi-fi, free! free public parking is possible on site(reservation is not needed), private check-in/check-out, concierge, luggage storage, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, ELDC, ELDC, business centre, conference facilities, designated smoking area, air conditioning, shopping, tile/marble floor, car rental, safety deposit box, lift, beauty salon, disabled friendly facilities, ironing facilities, non smoking room, ironing facilities, newspapers, safety deposit box, room service"
938,"bath, toilet, free toiletries, hairdryer, bath, shower, outdoor pool, terrace, electric kettle, pets are not allowed, fitness centre, seating area, desk, flat-screen television, cable channels, telephone, bar, restaurant, minibar, free wi-fi, free! free private parking is possible on site(reservation is not needed), concierge, luggage storage, tour desk, 24/7 front desk, ELDC, ELDC, business centre, conference facilities, airport shuttle(surcharge), safety deposit box, lift, fan, disabled friendly facilities, newspapers, air conditioning, safety deposit box, room service"
939,"bath, toilet, shower, pets are not allowed, cable channels, television, no internet access available, free! free private parking is possible on site(reservation is not needed), tour desk, ironing facilities, ELDC, room service, fan, newspapers"
940,"restaurant, 24/7 front desk, room service, air conditioning"
941,"slippers, bath, toilet, free toiletries, bathrobe, shower, wardrobe, pets are not allowed, golf course course(within 3 km), sofa, seating area, flat-screen television, satellite channels, telephone, special diet menus(on request), breakfast in the room, free wi-fi, fppps, private check-in/check-out, concierge, atm/banking, luggage storage, ticket service, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, air conditioning, shopping, heating, car rental, packed lunches, vip room facilities, fan, non smoking room, newspapers, room service"
942,"bath, toilet, free toiletries, shower, electric kettle, upper floors accessible by lift, pets are not allowed, seating area, desk, flat-screen television, satellite channels, restaurant, wifi, free! free private parking is possible on site(reservation is not needed), luggage storage, tour desk, currency exchange, 24/7 front desk, daily housekeeping, ironing facilities, ELDC, fax/photocopying/fax business centre, conference facilities, paid wifi, air conditioning, car rental, packed lunches, safety deposit box, lift, fan, newspapers, room service"
943,"bath, toilet, free toiletries, hairdryer, shower, wardrobe, electric kettle, refrigerator, pets are not allowed, spa, seating area, desk, cable channels, satellite channels, telephone, television, restaurant, restaurant, bar, restaurant, minibar, free wi-fi, free! free private parking is possible on site(reservation is not needed), lockers, concierge, luggage storage, currency exchange, express check-in/check-out/check-out, 24/7 front desk, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, conference facilities, grocery deliveries, airport shuttle(surcharge), air conditioning, shopping, wake up call, tile/marble floor, car rental, gift shop, safety deposit box, lift, bridal suite, fan, beauty salon, ironing facilities, ironing facilities, newspapers, room service"
944,"restaurant, 24/7 front desk, ELDC, room service, ELDC, conference facilities, conference facilities, free newspaper, front desk, phone service, parking, free parking, pnd, audio visual equipment, lcd/projector, meeting facility, conference facilities, meeting room, 24/7 security, catering, housekeeping, banquet facilities, doctor on call, wake up call"
945,"bath, toilet, free toiletries, hairdryer, shower, wardrobe, terrace, garden, electric kettle, pets are not allowed, library, massage, spa, sauna, desk, flat-screen television, satellite channels, telephone, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), concierge, luggage storage, tour desk, ironing facilities, ELDC, business centre, 24/7 front desk, room service, air conditioning, tile/marble floor, safety deposit box, lift, heating, disabled friendly facilities, newspapers, safety deposit box"
946,"slippers, bath, toilet, free toiletries, bathrobe, hairdryer, bath, terrace, garden, electric kettle, pets are not allowed, fitness centre, seating area, desk, flat-screen television, cable channels, telephone, bar, restaurant, minibar, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, tour desk, currency exchange, 24/7 front desk, trouser press, ironing facilities, ELDC, ELDC, business centre, conference facilities, air conditioning, tile/marble floor, car rental, safety deposit box, lift, fan, newspapers, safety deposit box, room service"
947,"bar, restaurant, travel desk, parking, pnd, 24/7 front desk, ELDC, room service, 24/7 security, doorman, housekeeping, doctor on call, front desk, water sports"
948,"internet, air conditioning, free wifi, travel desk, parking, car rental, 24/7 front desk, 24/7 room service, ELDC"
949,"bath, toilet, free toiletries, shower, wardrobe, outdoor pool, sun terrace, barbeque, garden, pets are not allowed, library, bicycle rental, billiards, seating area, snack bar, restaurant, breakfast in the room, bar, free! wifi is available in public areas and is free of charge, fppps, lockers, luggage storage, tour desk, 24/7 front desk, daily housekeeping, ELDC, ELDC, fax/photocopying/fax airport shuttle(surcharge), shuttle service(surcharge), air conditioning, car rental, packed lunches, safety deposit box, fan, room service"
950,"additional bath, toilet, barbeque, terrace, garden, shared kitchen, pets are not allowed, evening entertainment, kids' club, entertainment staff, library, bicycle rental, children's playground, massage, game room, fitness centre, snack bar, restaurant, restaurant, breakfast in the room, bar, restaurant, free wi-fi, no parking available, lockers, luggage storage, ticket service, tour desk, currency exchange, 24/7 front desk, ironing facilities, ELDC, grocery deliveries, airport shuttle(surcharge), shuttle service(surcharge), shopping, car rental, packed lunches, fan, newspapers, room service"
951,"pets are not allowed, fitness centre, restaurant, free! wifi is available in the hotel rooms and is free of charge, fpppn, luggage storage, tour desk, currency exchange, 24/7 front desk, ironing facilities, ELDC, business centre, conference facilities, air conditioning, car rental, packed lunches, safety deposit box, room service"
952,"bath, slippers, bath, toilet, free toiletries, bathrobe, wardrobe, extra long beds(> 2 metres), sun terrace, terrace, cleaning products, refrigerator, ski storage, pets are not allowed, evening entertainment, cycling, skiing facility available, golf course course(within 3 km), seating area, desk, flat-screen television, satellite channels, telephone, special diet menus(on request), breakfast in the room, free wi-fi, fppps, lockers, private check-in/check-out, concierge, atm/banking, luggage storage, ticket service, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax grocery deliveries deliveries, grocery deliveries, lounge, airport shuttle(surcharge), shuttle service(surcharge), designated smoking area, air conditioning, heating, tile/marble floor, soundproof rooms, car rental, packed lunches, soundproof rooms, gift shop, safety deposit box, vip room facilities, fan, beauty salon, disabled friendly facilities, ironing facilities, non smoking room, newspapers, room service"
953,"bath, toilet, shower, extra long beds(> 2 metres), city view, balcony, pets are not allowed, horse riding, bicycle rental, cable channels, free! wifi is available in some hotel rooms and is free of charge, free! free private parking is possible at a location nearby(reservation is not needed), luggage storage, tour desk, currency exchange, 24/7 front desk, trouser press, ironing facilities, ELDC, ELDC, airport shuttle(surcharge), designated smoking area, shopping, car rental, fan, newspapers, room service"
954,"bath, free toiletries, shower, wardrobe, sea view, outdoor pool, garden, pets are not allowed, children's playground, spa, sofa, seating area, desk, flat-screen television, cable channels, telephone, restaurant, minibar, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, tour desk, currency exchange, 24/7 front desk, trouser press, ELDC, conference facilities, airport shuttle(surcharge), air conditioning, car rental, safety deposit box, vip room facilities, fan, newspapers, room service"
955,"bath, toilet, free toiletries, shower, wardrobe, terrace, pets are not allowed, desk, cable channels, breakfast in the room, free! wifi is available in public areas and is free of charge, free! free private parking is possible on site(reservation is not needed), private check-in/check-out, atm/banking, luggage storage, ticket service, tour desk, currency exchange, 24/7 front desk, trouser press, ironing facilities, ELDC, airport shuttle, vending machine, designated smoking area, air conditioning, wake up call, tile/marble floor, car rental, packed lunches, safety deposit box, fan, family rooms, disabled friendly facilities, non smoking room, newspapers, room service"
956,"bath, toilet, free toiletries, hairdryer, shower, wardrobe, fence around pool, pool/beach towels, pool view, outdoor pool, balcony, garden, tumble dryer, clothes rack, pets are not allowed, children's playground, massage, spa, game room, fitness centre, seating area, desk, telephone, television, bar, restaurant, free! wifi is available in the hotel rooms and is free of charge, free! free private parking is possible on site(reservation is not needed), lockers, luggage storage, tour desk, 24/7 front desk, children television networks, baby safety gates, kids play zone, indoor games, books, dvds, music for children, board games/puzzles, daily housekeeping, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, conference facilities, grocery deliveries, airport shuttle(surcharge), designated smoking area, air conditioning, non smoking room, shopping, wake up call, car rental, packed lunches, chapel/shrine, soundproof rooms, safety deposit box, lift, bridal suite, vip room facilities, fan, beauty salon, disabled friendly facilities, ironing facilities, non smoking room, newspapers, room service"
957,"bath, toilet, free toiletries, shower, terrace, pets are not allowed, horse riding, massage, desk, cable channels, television, restaurant, free wi-fi, fpppn, concierge, luggage storage, tour desk, currency exchange, 24/7 front desk, daily housekeeping, trouser press, ironing facilities, ELDC, ELDC, fax/photocopying/fax airport shuttle(surcharge), shuttle service(surcharge), designated smoking area, air conditioning, tile/marble floor, car rental, safety deposit box, fan, non smoking room, newspapers, room service"
958,"slippers, bath, toilet, free toiletries, bath, wardrobe, pool/beach towels, pool view, sun terrace, outdoor pool, terrace, electric kettle, pets are not allowed, massage, spa, fitness centre, desk, flat-screen television, satellite channels, telephone, special diet menus(on request), restaurant, restaurant, breakfast in the room, bar, restaurant, minibar, free wi-fi, free! free public parking is possible on site(reservation is not needed), private check-in/check-out, concierge, luggage storage, ticket service, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, babysitting, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, conference facilities, lounge, airport shuttle(surcharge), shuttle service(surcharge), designated smoking area, air conditioning, wake up call, hardwood/parquet floors, car rental, packed lunches, safety deposit box, lift, vip room facilities, disabled friendly facilities, non smoking room, ironing facilities, newspapers, safety deposit box, room service"
959,"pets are not allowed, golf course course(within 3 km), breakfast in the room, free wi-fi, fppps, concierge, luggage storage, tour desk, 24/7 front desk, ironing facilities, ELDC, fax/photocopying/fax business centre, conference facilities, air conditioning, lift, non smoking room, newspapers, room service"
960,"internet, air conditioning, lift, housekeeping, wifi, doctor on call, restaurant, travel desk, parking, free parking, pnd, 24/7 front desk, ELDC, room service, atm/banking, 24/7 security, conference facilities, business services, front desk, phone service, audio visual equipment, lcd/projector, meeting facility, conference facilities"
961,"bath, toilet, free toiletries, shower, wardrobe, electric kettle, pets are not allowed, seating area, desk, flat-screen television, satellite channels, telephone, free wi-fi, no parking available, concierge, atm/banking, luggage storage, ticket service, tour desk, currency exchange, 24/7 front desk, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, airport shuttle(surcharge), air conditioning, shopping, tile/marble floor, car rental, safety deposit box, fan, non smoking room, newspapers, room service"
962,"outdoor pool, barbeque, garden, pets are not allowed, library, massage, fishing, bar, restaurant, wifi, fppps, luggage storage, ticket service, tour desk, car rental, currency exchange, ironing facilities, ELDC, ELDC, 24/7 front desk, paid wifi, safety deposit box, newspapers"
963,"bath, toilet, shower, wardrobe, electric kettle, pets are not allowed, desk, flat-screen television, satellite channels, restaurant, free! wifi is available in public areas and is free of charge, free! free private parking is possible on site(reservation is not needed), lockers, ticket service, tour desk, express check-in/check-out/check-out, 24/7 front desk, shoe shine, ELDC, business centre, conference facilities, airport shuttle(surcharge), air conditioning, car rental, safety deposit box, lift, fan, family rooms, non smoking room, newspapers, safety deposit box, room service"
964,"bath, toilet, free toiletries, bath, shower, view, terrace, garden, coffee machine, electric kettle, pets are not allowed, sofa, seating area, desk, flat-screen television, satellite channels, telephone, snack bar, breakfast in the room, restaurant, minibar, free! wifi is available in public areas and is free of charge, free! free private parking is possible on site(reservation is not needed), concierge, luggage storage, ticket service, tour desk, currency exchange, 24/7 front desk, ELDC, ELDC, business centre, conference facilities, air conditioning, hardwood/parquet floors, heating, tile/marble floor, car rental, lift, fan, newspapers, room service"
965,"internet, air conditioning, non smoking room, adjoining rooms, doorman, housekeeping, wifi, banquet facilities, doctor on call, restaurant, travel desk, parking, outdoor parking, 24/7 front desk, 24/7 room service, ELDC, room service, audio visual equipment, 24/7 security, free newspaper, front desk, phone service, wake up call"
966,"business centre, internet, air conditioning, restaurant, room service"
967,"toilet, pets are not allowed, breakfast in the room, restaurant, free! wifi is available in public areas and is free of charge, fppps, luggage storage, ticket service, tour desk, 24/7 front desk, babysitting, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, fax/photocopying/fax conference facilities, airport shuttle(surcharge), car rental, lift, bridal suite, newspapers, air conditioning, room service"
968,"bath, toilet, free toiletries, shower, wardrobe, view, outdoor pool, outdoor pool, terrace, garden, pets are not allowed, entertainment staff, children's playground, game room, fitness centre, sofa, seating area, desk, flat-screen television, cable channels, telephone, breakfast in the room, restaurant, free! wifi is available in public areas and is free of charge, free! free private parking is possible on site(reservation is not needed), atm/banking, luggage storage, tour desk, 24/7 front desk, ELDC, ELDC, fax/photocopying/fax conference facilities, designated smoking area, air conditioning, tile/marble floor, car rental, lift, fan, newspapers, room service"
969,"bath, toilet, free toiletries, shower, pets are not allowed, seating area, desk, flat-screen television, satellite channels, restaurant, minibar, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, wake up call, tour desk, ironing facilities, ELDC, 24/7 front desk, conference facilities, room service, air conditioning"
970,"bath, toilet, free toiletries, shower, wardrobe, barbeque, pets are not allowed, seating area, satellite channels, breakfast in the room, restaurant, free! wifi is available in public areas and is free of charge, free! free public parking is possible on site(reservation is not needed), daily housekeeping, airport shuttle(surcharge), shuttle service(surcharge), tour desk, car rental, ELDC, room service, air conditioning"
971,"outdoor pool, pets are not allowed, restaurant, bar, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, tour desk, express check-in/check-out/check-out, 24/7 front desk, ironing facilities, ELDC, fax/photocopying/fax conference facilities, car rental, lift, newspapers, room service"
972,"bath, toilet, free toiletries, shower, sun terrace, electric kettle, pets are not allowed, table tennis court, massage, fitness centre, sofa, seating area, telephone, restaurant, restaurant, breakfast in the room, bar, free! wifi is available in public areas and is free of charge, free! free public parking is possible on site(reservation is not needed), luggage storage, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, ironing facilities, ELDC, fax/photocopying/fax business centre, conference facilities, non smoking room, allergy-free room, heating, tile/marble floor, car rental, safety deposit box, lift, vip room facilities, fan, newspapers"
973,"business centre, audio visual equipment, lcd/projector, internet, air conditioning, lift, non smoking room, housekeeping, free wifi, banquet facilities, doctor on call, restaurant, travel desk, parking, free parking, pnd, 24/7 front desk, ELDC, room service, conference facilities, free newspaper, phone service, 24/7 security, wake up call"
974,"internet, air conditioning, housekeeping, wifi, doctor on call, travel desk, parking, free parking, 24/7 front desk, ELDC, room service, 24/7 security, front desk, phone service, wake up call"
975,"barbeque, terrace, pets are not allowed, fitness centre, restaurant, restaurant, bar, restaurant, wifi, fppps, concierge, luggage storage, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, babysitting, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, conference facilities, paid wifi, air conditioning, car rental, packed lunches, safety deposit box, lift, disabled friendly facilities, non smoking room, newspapers, room service"
976,"bath, toilet, free toiletries, wardrobe, garden view, balcony, garden, pets are not allowed, cycling, canoeing, bicycle rental, children's playground, massage, desk, cable channels, satellite channels, telephone, special diet menus(on request), breakfast in the room, restaurant, free! wifi is available in public areas and is free of charge, free! free private parking is possible on site(reservation is not needed), luggage storage, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, trouser press, ironing facilities, ELDC, conference facilities, airport shuttle(surcharge), air conditioning, wake up call, tile/marble floor, car rental, packed lunches, fan, newspapers, room service"
977,"bar, restaurant, business centre, internet, air conditioning, housekeeping, banquet facilities, doctor on call, travel desk, parking, free parking, 24/7 front desk, 24/7 room service, ELDC, room service, conference facilities, front desk, phone service, wedding service"
978,"slippers, bath, toilet, free toiletries, shower, wardrobe, city view, outdoor pool, coffee machine, refrigerator, kitchen, pets are not allowed, fitness centre, dining area, sofa, desk, flat-screen television, cable channels, telephone, snack bar, bar, restaurant, free wi-fi, fppps, luggage storage, tour desk, currency exchange, 24/7 front desk, ironing facilities, ELDC, business centre, conference facilities, airport shuttle(surcharge), air conditioning, non smoking room, shopping, wake up call, hardwood/parquet floors, car rental, safety deposit box, lift, fan, ironing facilities, non smoking room, ironing facilities, newspapers, safety deposit box, room service"
979,"bath, toilet, free toiletries, bathrobe, hairdryer, shower, wardrobe, electric kettle, pets are not allowed, seating area, desk, flat-screen television, satellite channels, telephone, snack bar, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), lockers, luggage storage, tour desk, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, business centre, conference facilities, airport shuttle(surcharge), car rental, packed lunches, safety deposit box, lift, fan, non smoking room, newspapers, air conditioning, room service"
980,"slippers, bath, toilet, free toiletries, bath, shower, wardrobe, terrace, electric kettle, pets are not allowed, flat-screen television, cable channels, telephone, restaurant, free wi-fi, fppps, airport shuttle, tour desk, car rental, ELDC, ELDC, business centre, 24/7 front desk, conference facilities, room service, tile/marble floor, lift, fan, newspapers, air conditioning, "
981,"linen, bath, toilet, free toiletries, shower, clothes rack, pets are not allowed, flat-screen television, free wi-fi, free! free private parking is possible on site(reservation is not possible), daily housekeeping, ironing facilities, ELDC, ELDC, business centre, 24/7 front desk, room service, fan, air conditioning"
982,"towels, bath, toilet, shower, pets are not allowed, cable channels, telephone, free wi-fi, free! free public parking is possible at a location nearby(reservation is not needed), ticket service, tour desk, currency exchange, 24/7 front desk, trouser press, shoe shine, ironing facilities, ELDC, ELDC, grocery deliveries, airport shuttle(surcharge), non smoking room, shopping, car rental, fan, ironing facilities, newspapers, room service"
983,"internet, air conditioning, lift, doorman, housekeeping, doctor on call, restaurant, travel desk, parking, free parking, pnd, 24/7 front desk, 24/7 room service, ELDC, room service"
984,"pets are not allowed, breakfast in the room, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, ironing facilities, ELDC, ELDC, 24/7 front desk, room service, air conditioning, soundproof rooms, safety deposit box, lift, newspapers"
985,"linen, towels, bath, toilet, free toiletries, shower, wardrobe, terrace, clothes rack, pets are not allowed, bicycle rental, desk, breakfast in the room, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), ticket service, tour desk, currency exchange, 24/7 front desk, ironing facilities, ELDC, ELDC, fax/photocopying/fax airport shuttle(surcharge), wake up call, fan, room service"
986,"linen, towels, bath, free toiletries, shower, wardrobe, mountain view, balcony, electric kettle, clothes rack, pets are not allowed, bicycle rental, sofa, flat-screen television, satellite channels, telephone, special diet menus(on request), restaurant, breakfast in the room, bar, minibar, free wi-fi, free! free private parking is possible on site(reservation is not needed), lockers, atm/banking, luggage storage, ticket service, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax conference facilities, grocery deliveries, designated smoking area, air conditioning, shopping, mosquito net, wake up call, tile/marble floor, car rental, packed lunches, safety deposit box, lift, fan, newspapers, safety deposit box, room service"
987,"toilet paper, linen, towels, towels/sheets(extra fee), slippers, bath, toilet, free toiletries, hairdryer, shower, wardrobe, city view, view, cleaning products, oven, electric kettle, upper floors accessible by lift, clothes rack, pets are not allowed, fitness centre, dining area, sofa, seating area, desk, flat-screen television, satellite channels, telephone, television, kid meals, snack bar, restaurant, restaurant, breakfast in the room, bar, minibar, free wi-fi, fppps, lockers, private check-in/check-out, concierge, atm/banking, luggage storage, ticket service, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, babysitting, daily housekeeping, shoe shine, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, conference facilities, air conditioning, wake up call, hardwood/parquet floors, heating, car rental, packed lunches, safety deposit box, lift, bridal suite, vip room facilities, fan, disabled friendly facilities, ironing facilities, non smoking room, ironing facilities, newspapers, safety deposit box, room service"
988,"terrace, pets are not allowed, massage, breakfast in the room, free! wifi is available in the hotel rooms and is free of charge, free! free private parking is possible on site(reservation is not needed), luggage storage, ticket service, tour desk, currency exchange, 24/7 front desk, ironing facilities, ELDC, ELDC, lounge, airport shuttle(surcharge), shuttle service(surcharge), car rental, safety deposit box, room service"
989,"linen, towels, slippers, bath, toilet, free toiletries, shower, wardrobe, view, outdoor dining area, outdoor pool, barbeque, balcony, terrace, garden, electric kettle, clothes rack, pets are not allowed, sofa, desk, flat-screen television, satellite channels, telephone, special diet menus(on request), breakfast in the room, bar, restaurant, minibar, free! wifi is available in the hotel rooms and is free of charge, free! free private parking is possible on site(reservation is not needed), concierge, luggage storage, ticket service, tour desk, 24/7 front desk, daily housekeeping, ironing facilities, ELDC, ELDC, fax/photocopying/fax business centre, airport shuttle(surcharge), shuttle service(surcharge), air conditioning, wake up call, tile/marble floor, car rental, bridal suite, vip room facilities, fan, newspapers, safety deposit box, room service"
990,"pets are not allowed, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, ironing facilities, ELDC, ELDC, 24/7 front desk, room service, air conditioning, soundproof rooms, safety deposit box, newspapers"
991,"pets are not allowed, breakfast in the room, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, ironing facilities, ELDC, ELDC, 24/7 front desk, room service, air conditioning, soundproof rooms, safety deposit box, lift, newspapers"
992,"travel desk, parking, free parking, 24/7 front desk, ELDC, room service, air conditioning, housekeeping, doctor on call, 24/7 security, front desk, phone service, wake up call"
993,"pets are not allowed, bar, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, ironing facilities, ELDC, ELDC, 24/7 front desk, room service, air conditioning, soundproof rooms, safety deposit box, lift, newspapers"
994,"linen, towels, bath, toilet, free toiletries, shower, clothes rack, pets are not allowed, sofa, seating area, desk, flat-screen television, cable channels, restaurant, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), concierge, luggage storage, ticket service, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, ironing facilities, ELDC, ELDC, fax/photocopying/fax conference facilities, designated smoking area, air conditioning, wake up call, car rental, safety deposit box, lift, fan, disabled friendly facilities, non smoking room, newspapers, room service"
995,"linen, towels, bath, toilet, free toiletries, shower, wardrobe, terrace, clothes rack, pets are not allowed, seating area, desk, flat-screen television, cable channels, telephone, breakfast in the room, free! wifi is available in public areas and is free of charge, free! free private parking is possible on site(reservation is not needed), concierge, luggage storage, ticket service, tour desk, 24/7 front desk, daily housekeeping, ironing facilities, ELDC, ELDC, fax/photocopying/fax lounge, airport shuttle(surcharge), shuttle service(surcharge), air conditioning, wake up call, heating, tile/marble floor, car rental, packed lunches, chapel/shrine, soundproof rooms, lift, vip room facilities, fan, family rooms, newspapers, room service"
996,"pets are not allowed, breakfast in the room, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, fax/photocopying/fax ironing facilities, ELDC, ELDC, 24/7 front desk, room service, designated smoking area, air conditioning, non smoking room, soundproof rooms, lift, non smoking room, newspapers"
997,"toilet paper, linen, towels, bath, bath, toilet, hairdryer, shower, wardrobe, extra long beds(> 2 metres), garden view, pool/beach towels, outdoor dining area, outdoor furniture, balcony, garden, dining area, cleaning products, electric kettle, kitchen, refrigerator, kitchen, pets allowed on request, desk, cable channels, television, breakfast in the room, minibar, free wi-fi, free! free private parking is possible on site(reservation is not needed), private check-in/check-out, luggage storage, wake up call, express check-in/check-out/check-out, designated smoking area, air conditioning, tile/marble floor, safety deposit box, fan, ironing facilities, trouser press, non smoking room, ironing facilities, newspapers, safety deposit box"
998,"linen, towels, bath, toilet, free toiletries, shower, pets are not allowed, seating area, cable channels, telephone, television, no internet access available, free! free private parking is possible on site(reservation is not needed), airport shuttle(surcharge), wake up call, ELDC, 24/7 front desk"
999,"pets are not allowed, breakfast in the room, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, ironing facilities, ELDC, ELDC, 24/7 front desk, room service, air conditioning, heating, soundproof rooms, lift, newspapers"
1000,"pets are not allowed, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), daily housekeeping, luggage storage, ironing facilities, ELDC, ELDC, 24/7 front desk, conference facilities, room service, air conditioning, soundproof rooms, lift, newspapers"
1001,"linen, towels, bath, toilet, free toiletries, shower, city view, view, clothes rack, pets are not allowed, seating area, desk, flat-screen television, cable channels, telephone, breakfast in the room, tea/coffee maker, free wi-fi, free! free private parking is possible on site(reservation is not needed), lockers, luggage storage, ticket service, tour desk, currency exchange, 24/7 front desk, daily housekeeping, ELDC, fax/photocopying/fax wake up call, tile/marble floor, soundproof rooms, car rental, fan, newspapers, air conditioning, room service"
1002,"pets are not allowed, breakfast in the room, restaurant, free wi-fi, free! free private parking is possible on site(reservation is not needed), luggage storage, ironing facilities, ELDC, ELDC, 24/7 front desk, room service, air conditioning, soundproof rooms, lift, newspapers"
1003,"garden, pets are not allowed, free! wifi is available in public areas and is free of charge, free! free private parking is possible at a location nearby(reservation is not needed), ELDC, adult only, allergy-free room"
1004,"linen, towels, towels/sheets(extra fee), bath, toilet, free toiletries, shower, clothes rack, pets are not allowed, flat-screen television, cable channels, telephone, restaurant, free! wifi is available in public areas and is free of charge, free! free private parking is possible on site(reservation is not needed), ticket service, tour desk, currency exchange, express check-in/check-out/check-out, 24/7 front desk, daily housekeeping, trouser press, shoe shine, ironing facilities, ELDC, ELDC, air conditioning, non smoking room, wake up call, heating, lift, fan, family rooms, non smoking room, room service"
